当地时间 武汉市(机场),T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.06.2021 20:00,27.7,752.2,754.3,0.6,79,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.9,35,,,2500或更高，或无云。,,,14,23.7,无降水,12,,,,
09.06.2021 17:00,30.5,751.6,753.7,-0.7,63,从东方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.9,35,,,2500或更高，或无云。,,,15,22.7,无降水,12,,,,
09.06.2021 14:00,33.8,752.3,754.4,-0.9,52,从西北方吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.9,35.4,,,2500或更高，或无云。,,,18,22.6,无降水,12,,,,
09.06.2021 11:00,33.2,753.2,755.3,0.2,50,从南方吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.9,35.4,,,2500或更高，或无云。,,,18,21.4,无降水,12,,,,
09.06.2021 08:00,29.2,753,755.1,0.5,65,从东南偏东方向吹来的风,2,,3,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.9,35.4,,,2500或更高，或无云。,,,11,21.9,无降水,12,,,,
09.06.2021 05:00,24.2,752.5,754.6,-0.2,93,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,,,22.7,35.4,,,2500或更高，或无云。,,,9,23,无降水,12,,,,
09.06.2021 02:00,24.2,752.7,754.8,-0.7,93,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,35.4,,,2500或更高，或无云。,,,7,23,无降水,12,,,,
08.06.2021 23:00,25,753.4,755.5,0.5,88,无风,0,,,,薄雾 ,,,22.2,35.4,,,2500或更高，或无云。,,,3.5,22.9,无降水,12,,,,
08.06.2021 20:00,27.2,752.9,755,0.4,80,无风,0,,,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,35.4,,,2500或更高，或无云。,,,1.4,23.4,无降水,12,,,,
08.06.2021 17:00,33.7,752.5,754.6,,42,无风,0,,,, ,,,,,,,2500或更高，或无云。,,,29,19,,,,,,
08.06.2021 14:00,35.1,753.5,755.6,,38,从西南偏南方向吹来的风,2,,,, ,,,,,,,2500或更高，或无云。,,,24,18.7,,,,,,
08.06.2021 11:00,33.1,754.3,756.4,,48,从南方吹来的风,1,,3,, ,,,22.2,34.6,,,2500或更高，或无云。,,,15,20.6,无降水,6,,,,
08.06.2021 08:00,27.6,754,756.1,0.8,74,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,34.6,,,2500或更高，或无云。,,,10,22.5,无降水,12,,,,
08.06.2021 05:00,22.7,753.2,755.3,-0.2,94,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,,,22.2,34.6,,,2500或更高，或无云。,,,11,21.7,无降水,12,,,,
08.06.2021 02:00,23.2,753.4,755.5,0,90,从北方吹来的风,0,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.9,34.6,,,2500或更高，或无云。,,,12,21.5,无降水,12,,,,
07.06.2021 23:00,23.6,753.4,755.5,0.8,86,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,,,22.2,34.6,,,2500或更高，或无云。,,,14,21.1,无降水,12,,,,
07.06.2021 20:00,26.2,752.6,754.7,0.4,72,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,34.6,,,2500或更高，或无云。,,,19,20.8,无降水,12,,,,
07.06.2021 17:00,33.7,752.2,754.3,-0.9,32,从南方吹来的风,2,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,34.6,,,2500或更高，或无云。,,,30,14.7,无降水,12,,,,
07.06.2021 14:00,33.9,753.1,755.2,-0.8,30,从南方吹来的风,3,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,34.3,,,2500或更高，或无云。,,,30,13.9,无降水,12,,,,
07.06.2021 11:00,32.6,753.9,756,-0.1,40,从东南偏南方向吹来的风,3,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,34.1,,,2500或更高，或无云。,,,27,17.2,无降水,12,,,,
07.06.2021 08:00,27.5,754,756.1,0.9,59,从东南方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22.2,34.1,,,2500或更高，或无云。,,,19,18.8,无降水,12,,,,
07.06.2021 05:00,24,753.1,755.2,0.6,66,从东南方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,,,19.7,34.1,,,2500或更高，或无云。,,,18,17.3,无降水,12,,,,
07.06.2021 02:00,23,752.5,754.6,0.2,77,从东南方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.9,34.1,,,2500或更高，或无云。,,,12,18.8,无降水,12,,,,
06.06.2021 23:00,27,752.3,754.4,1.2,59,从东南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,,,18.9,34.1,,,2500或更高，或无云。,,,17,18.3,无降水,12,,,,
06.06.2021 20:00,27.1,751.1,753.2,0.9,50,从东南方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.9,34.1,,,2500或更高，或无云。,,,11,15.8,无降水,12,,,,
06.06.2021 17:00,33.9,750.2,752.3,-0.6,27,从东南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.9,34.1,,,2500或更高，或无云。,,,30,12.3,无降水,12,,,,
06.06.2021 14:00,33.5,750.8,752.9,-0.8,38,从西南方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.9,33.5,,,2500或更高，或无云。,,,29,17.2,无降水,12,,,,
06.06.2021 11:00,31.2,751.6,753.7,0,40,从南方吹来的风,3,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.9,31.2,,,2500或更高，或无云。,,,24,16,无降水,12,,,,
06.06.2021 08:00,26.4,751.6,753.8,0.9,61,从东南方吹来的风,3,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,18.9,31.1,,,2500或更高，或无云。,,,22,18.3,无降水,12,,,,
06.06.2021 05:00,19.9,750.7,752.8,0.6,98,从北方吹来的风,0,,6,,云量发展情况没有进行观测或无法观测。 ,,,17.1,31.1,,,2500或更高，或无云。,,,7,19.6,无降水,12,,,,
06.06.2021 02:00,19.3,750.1,752.3,-0.7,96,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.1,31.1,,,2500或更高，或无云。,,,11,18.6,无降水,12,,,,
05.06.2021 23:00,20.8,750.8,753,1,93,从北方吹来的风,0,,6,,云量发展情况没有进行观测或无法观测。 ,,,17.1,31.1,,,2500或更高，或无云。,,,16,19.6,无降水,12,,,,
05.06.2021 20:00,23.6,749.8,752,0.5,73,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.1,31.1,,,2500或更高，或无云。,,,30,18.5,无降水,12,,,,
05.06.2021 17:00,30.5,749.3,751.5,-1.1,46,从西南偏南方向吹来的风,4,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.1,31.1,,,2500或更高，或无云。,,,30,17.6,无降水,12,,,,
05.06.2021 14:00,30,750.4,752.5,-1.5,52,从南方吹来的风,3,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.1,30.2,,,2500或更高，或无云。,,,29,19.1,无降水,12,,,,
05.06.2021 11:00,27.8,751.9,754.1,-0.3,50,从南方吹来的风,3,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.1,27.9,,,2500或更高，或无云。,,,25,16.4,无降水,12,,,,
05.06.2021 08:00,23.8,752.2,754.4,0.2,63,从南方吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,17.1,27.9,,,2500或更高，或无云。,,,24,16.3,无降水,12,,,,
05.06.2021 05:00,17.4,752,754.2,-0.2,95,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,,,15.9,27.9,,,2500或更高，或无云。,,,13,16.6,无降水,12,,,,
05.06.2021 02:00,18.7,752.2,754.3,-0.7,95,从南方吹来的风,0,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.9,27.9,,,2500或更高，或无云。,,,14,17.9,无降水,12,,,,
04.06.2021 23:00,19.6,752.9,755.1,0.6,87,从北方吹来的风,0,,6,,云量发展情况没有进行观测或无法观测。 ,,,15.9,27.9,,,2500或更高，或无云。,,,23,17.4,无降水,12,,,,
04.06.2021 20:00,23.5,752.3,754.5,0.2,68,从南方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.9,27.9,,,2500或更高，或无云。,,,19,17.3,无降水,12,,,,
04.06.2021 17:00,27.5,752.1,754.3,-1.5,48,从西南偏南方向吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.9,27.9,,,2500或更高，或无云。,,,30,15.5,无降水,12,,,,
04.06.2021 14:00,27.2,753.6,755.8,-1.7,48,从西南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.9,27.7,,,2500或更高，或无云。,,,26,15.2,无降水,12,,,,
04.06.2021 11:00,25.3,755.3,757.5,-0.7,59,从西南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.9,25.3,,,2500或更高，或无云。,,,26,16.7,无降水,12,,,,
04.06.2021 08:00,21.5,756,758.2,0.7,71,从西南偏西方向吹来的风,1,,3,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.9,25.1,,,2500或更高，或无云。,,,17,16,无降水,12,,,,
04.06.2021 05:00,15.9,755.3,757.5,-0.4,98,无风,0,,,,薄雾 ,,,15.9,25.1,,,2500或更高，或无云。,,,2.5,15.6,0.2,12,,,,
04.06.2021 02:00,16.8,755.7,757.9,-0.5,97,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.8,26,,,2500或更高，或无云。,,,1.9,16.3,0.2,12,,,,
03.06.2021 23:00,18.5,756.2,758.4,0.1,94,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,,,18.5,28,,,2500或更高，或无云。,,,9,17.5,0.2,12,,,,
03.06.2021 20:00,19.6,756.1,758.3,1.2,81,无风,0,,,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,19.5,28.8,,,2500或更高，或无云。,,,22,16.3,1,12,,,,
03.06.2021 17:00,21.7,754.9,757.1,0.5,74,从北方吹来的风,5,,16,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.7,,,,2500或更高，或无云。,,,24,16.9,13,12,,,,
03.06.2021 14:00,24.3,754.4,756.6,0,71,从北方吹来的风,3,,16,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22,,,,2500或更高，或无云。,,,21,18.7,16,12,,,,
03.06.2021 11:00,23.3,754.4,756.6,1.1,73,从东北偏北方向吹来的风,3,,16,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22,34,,,2000-2500,,,27,18.2,16,12,,,,
03.06.2021 08:00,22,753.3,755.5,2.9,96,从东北偏北方向吹来的风,4,,11,,间歇性雨，不冻，在观测时中度 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,22,34,,,300-600,,,5,21.3,16,12,,,,
03.06.2021 05:00,24.2,750.4,752.5,-0.3,95,从西方吹来的风,1,,5,,小雨（不冻） ,,,24.2,34,,,2500或更高，或无云。,,,3,23.3,4,12,,,,
03.06.2021 02:00,25.9,750.7,752.8,-0.6,96,无风,0,,,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.3,34,,,2500或更高，或无云。,,,3.5,25.2,0.4,12,,,,
02.06.2021 23:00,28,751.3,753.4,1.1,80,从北方吹来的风,0,,5,,云量发展情况没有进行观测或无法观测。 ,,,24.3,34,,,2500或更高，或无云。,,,10,24.2,无降水,12,,,,
02.06.2021 20:00,28.8,750.2,752.3,0.7,72,从南方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.3,34,,,2500或更高，或无云。,,,14,23.2,无降水,12,,,,
02.06.2021 17:00,31.8,749.5,751.6,-0.7,62,从南方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.3,34,,,2500或更高，或无云。,,,11,23.6,无降水,12,,,,
02.06.2021 14:00,33,750.2,752.3,-1.1,56,从西南偏南方向吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.3,34.3,,,1500-2000,,,11,23.1,无降水,12,,,,
02.06.2021 11:00,31.9,751.3,753.4,0,53,从西南偏西方向吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.3,34.3,,,2500或更高，或无云。,,,17,21.1,无降水,12,,,,
02.06.2021 08:00,29.2,751.3,753.4,0.4,72,从东南方吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.3,34.3,,,2500或更高，或无云。,,,10,23.6,无降水,12,,,,
02.06.2021 05:00,24.3,750.9,753,0,96,无风,0,,,,薄雾 ,,,21.4,34.3,,,2500或更高，或无云。,,,6,23.6,无降水,12,,,,
02.06.2021 02:00,24.9,750.9,753,-0.6,94,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.4,34.3,,,2500或更高，或无云。,,,7,23.9,无降水,12,,,,
01.06.2021 23:00,26.2,751.5,753.6,0.6,88,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,,,21.4,34.3,,,2500或更高，或无云。,,,9,24.1,无降水,12,,,,
01.06.2021 20:00,28.1,750.9,753,0.7,76,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.4,34.3,,,2500或更高，或无云。,,,16,23.5,无降水,12,,,,
01.06.2021 17:00,33,750.2,752.3,-0.9,47,从北方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.4,34.3,,,2500或更高，或无云。,,,23,20.2,无降水,12,,,,
01.06.2021 14:00,33.4,751.1,753.2,-0.8,40,从北方吹来的风,3,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,21.4,33.5,,,低于50,,,27,18,无降水,12,,,,
